"","PSX.Open","PSX.High","PSX.Low","PSX.Close","PSX.Volume","PSX.Adjusted"
"2016-09-07",79.239998,79.989998,79.150002,79.589996,3312500,72.195885
"2016-09-08",79.800003,80.459999,79.470001,80.080002,2001800,72.640373
"2016-09-09",79.389999,79.410004,77.860001,77.860001,2834200,70.626602
"2016-09-12",77.489998,79.209999,77.169998,78.839996,2224700,71.515564
"2016-09-13",78,78.050003,77.120003,77.25,4007800,70.073273
"2016-09-14",77.139999,78.230003,76.760002,76.970001,3115100,69.81929
"2016-09-15",77.43,79.529999,77.099998,79.099998,2875300,71.751411
"2016-09-16",78.32,79.290001,78.230003,79.089996,7599600,71.742348
"2016-09-19",79.760002,80.879997,79.18,80.349998,3205500,72.885284
"2016-09-20",80.349998,80.470001,79.580002,79.580002,2218400,72.186813
"2016-09-21",79.82,80.190002,79.370003,80.07,2133400,72.631302
"2016-09-22",80.5,81.080002,80.010002,80.029999,1728500,72.595016
"2016-09-23",79.690002,79.949997,79.059998,79.580002,2065100,72.186813
"2016-09-26",79.779999,80.269997,79.389999,79.470001,2351000,72.087044
"2016-09-27",79.019997,79.82,78.919998,79.410004,2274600,72.032616
"2016-09-28",79.730003,81.309998,79.300003,81.190002,2954500,73.647255
"2016-09-29",81.050003,81.190002,78.860001,79.279999,4121800,71.914688
"2016-09-30",79.919998,80.959999,79.550003,80.550003,2819900,73.066711
"2016-10-03",80.419998,80.769997,79.809998,80.410004,1702800,72.939728
"2016-10-04",80.339996,81.269997,79.739998,79.82,1985400,72.404526
"2016-10-05",80.589996,81.410004,80.360001,81.089996,2358100,73.556534
"2016-10-06",81.18,81.5,80.040001,80.769997,1828800,73.266243
"2016-10-07",81,81.07,80,80.389999,1614700,72.921577
"2016-10-10",80.860001,81.440002,80.800003,81.300003,1338500,73.747025
"2016-10-11",81.239998,81.339996,80.18,80.559998,1581600,73.075783
"2016-10-12",80.559998,80.559998,79.510002,79.809998,1664600,72.395447
"2016-10-13",79.18,79.459999,78.059998,79.150002,2185300,71.796776
"2016-10-14",79.739998,80.120003,79.209999,79.309998,1420800,71.941887
"2016-10-17",79.309998,79.720001,78.75,79.139999,2397000,71.787697
"2016-10-18",79.730003,79.989998,79.300003,79.589996,1339300,72.195885
"2016-10-19",79.910004,80.110001,79.449997,79.669998,1737400,72.268456
"2016-10-20",79.400002,79.919998,78.910004,79.739998,1407300,72.331947
"2016-10-21",79.209999,80.43,78.800003,80.349998,2070800,72.885284
"2016-10-24",80.529999,81.029999,79.870003,80.589996,1490300,73.102982
"2016-10-25",80.290001,81.080002,79.940002,80.760002,2263300,73.257187
"2016-10-26",80.279999,81.510002,80.110001,81.059998,2064900,73.52932
"2016-10-27",81.120003,81.260002,79.860001,79.989998,2434400,72.558716
"2016-10-28",79.230003,81.760002,79,80.129997,2977400,72.685715
"2016-10-31",80.199997,81.989998,80.019997,81.150002,2819800,73.610962
"2016-11-01",82.349998,83.209999,79.470001,80.25,4350600,72.794571
"2016-11-02",79.5,79.809998,78.010002,78.339996,2958400,71.062012
"2016-11-03",78.589996,79.800003,77.660004,79.080002,2530700,71.733284
"2016-11-04",78.879997,79.550003,78.260002,78.599998,1568500,71.297867
"2016-11-07",79.620003,80.230003,79.519997,79.93,2051400,72.504311
"2016-11-08",79.720001,80.730003,79.610001,79.889999,1617300,72.468018
"2016-11-09",79.290001,83.160004,78.93,82.449997,4490400,74.790199
"2016-11-10",82.339996,83.760002,82.190002,83.089996,3188500,75.370728
"2016-11-11",82.900002,83.089996,81.870003,82.220001,2185500,74.581566
"2016-11-14",82.220001,83.5,82.029999,83.360001,2602400,75.615631
"2016-11-15",83.360001,83.779999,82.5,83.699997,2991100,76.502228
"2016-11-16",83.650002,83.82,82.779999,83,1601300,75.862442
"2016-11-17",83.720001,84.610001,83.300003,83.830002,2294800,76.621048
"2016-11-18",83.889999,84.18,83.529999,83.639999,2220300,76.447388
"2016-11-21",84.480003,84.93,83.970001,84.860001,2118400,77.562485
"2016-11-22",84.959999,85.629997,84.169998,84.879997,2853900,77.58075
"2016-11-23",84.839996,85.599998,84.480003,85.059998,2681300,77.74527
"2016-11-25",84.82,84.919998,84.510002,84.889999,972200,77.58989
"2016-11-28",84.800003,85.029999,84.019997,84.089996,3389300,76.858681
"2016-11-29",83.360001,83.5,82.300003,82.389999,2150500,75.304878
"2016-11-30",83.099998,83.809998,82.330002,83.080002,4999400,75.935555
"2016-12-01",83.919998,85.800003,83.599998,84.980003,3535500,77.672173
"2016-12-02",84.75,85.699997,84.699997,84.879997,2104400,77.58075
"2016-12-05",85.379997,85.889999,84.889999,85.440002,2811300,78.092621
"2016-12-06",85.129997,85.43,84.559998,84.910004,2564200,77.608177
"2016-12-07",85.080002,87.099998,84.940002,87.010002,2687000,79.527588
"2016-12-08",87.059998,87.970001,86.919998,87.629997,2240700,80.094269
"2016-12-09",87.690002,87.690002,86.860001,87.160004,1513000,79.66468
"2016-12-12",88,88.480003,86.730003,87.300003,1844200,79.792656
"2016-12-13",87.739998,88.870003,87.330002,88.169998,1976900,80.587822
"2016-12-14",87.650002,88.059998,86.349998,86.419998,2667500,78.988327
"2016-12-15",86.120003,87.089996,85.93,86.57,2133800,79.125427
"2016-12-16",86.800003,87.559998,86.540001,87.459999,2295800,79.938896
"2016-12-19",87.190002,87.440002,86.849998,87.169998,1516800,79.67382
"2016-12-20",87.379997,87.489998,86.669998,86.940002,1483700,79.463623
"2016-12-21",87.110001,87.230003,86.559998,86.779999,1512600,79.317368
"2016-12-22",86.699997,87.93,86.440002,87.559998,1456700,80.030289
"2016-12-23",87.279999,87.900002,87.279999,87.720001,948800,80.176529
"2016-12-27",87.870003,88.139999,87.610001,87.739998,926600,80.194809
"2016-12-28",87.730003,87.959999,87.029999,87.120003,1359800,79.628136
"2016-12-29",87.010002,87.489998,86.360001,86.650002,1035700,79.198555
"2016-12-30",86.650002,87.050003,86.010002,86.410004,1374800,78.979195
"2017-01-03",87.309998,87.919998,86.650002,86.790001,2257900,79.326492
"2017-01-04",87.169998,88.260002,87.080002,87.260002,2306900,79.756096
"2017-01-05",87.260002,88.120003,86.660004,86.739998,2056300,79.280792
"2017-01-06",86.779999,86.970001,85.279999,85.400002,1989400,78.056038
"2017-01-09",84.910004,84.910004,83.75,84.019997,2581900,76.794708
"2017-01-10",84,85.18,83.589996,83.760002,3697700,76.557068
"2017-01-11",83.910004,85.599998,83.800003,84.889999,3543500,77.58989
"2017-01-12",85.089996,85.120003,83.510002,84.339996,2169400,77.087196
"2017-01-13",84.059998,84.160004,83.07,83.290001,2242900,76.127495
"2017-01-17",83.209999,84.650002,83.080002,83.559998,2379700,76.374283
"2017-01-18",83.519997,84.510002,83.5,84.129997,1967400,76.895256
"2017-01-19",83.949997,84.080002,82.68,82.989998,1929600,75.853279
"2017-01-20",83.489998,84.029999,82.580002,83.040001,2068200,75.898972
"2017-01-23",83.279999,83.370003,82.019997,82.199997,2033700,75.131226
"2017-01-24",82.639999,84.459999,82.550003,84.190002,2398500,76.950096
"2017-01-25",84.709999,85.290001,84.470001,85,1707900,77.690422
"2017-01-26",85.18,85.339996,84.029999,84.239998,1618200,76.995781
"2017-01-27",84.010002,84.349998,82.5,82.769997,2099300,75.652206
"2017-01-30",82.5,82.75,81.690002,82.330002,2375000,75.250046
"2017-01-31",82,82.370003,81.150002,81.620003,2740200,74.601105
"2017-02-01",82.110001,82.32,80.360001,80.75,3030200,73.805901
"2017-02-02",80.93,81.260002,80.230003,81.050003,3386800,74.080116
"2017-02-03",80.5,81.199997,78.82,79.949997,3672500,73.074707
"2017-02-06",80,80.190002,79,79.139999,3016700,72.334373
"2017-02-07",79.099998,79.139999,77.809998,78.550003,3255400,71.795097
"2017-02-08",78.25,79.019997,77.809998,78.860001,3042800,72.078445
"2017-02-09",78.860001,79.629997,78.860001,79.25,2596900,72.434906
"2017-02-10",79.419998,79.980003,79.379997,79.860001,2030700,72.992447
"2017-02-13",79.860001,80.120003,79.57,79.900002,2111900,73.029007
"2017-02-14",79.980003,80.099998,79.150002,79.980003,2543900,73.102119
"2017-02-15",79.730003,80.389999,79.660004,80.080002,2272800,73.193527
"2017-02-16",79.599998,79.690002,78.400002,78.5,2939200,72.318352
"2017-02-17",78.489998,79.239998,78.349998,78.660004,2219200,72.465752
"2017-02-21",79.080002,79.389999,78.760002,79.029999,2833700,72.806595
"2017-02-22",79,79,78.220001,78.379997,2017500,72.207794
"2017-02-23",79,79.349998,78.360001,78.610001,1864600,72.419685
"2017-02-24",78.389999,78.489998,77.690002,78.029999,2225500,71.885361
"2017-02-27",78.199997,79.190002,78,78.860001,2648400,72.649994
"2017-02-28",78.779999,79.139999,78.110001,78.190002,3243100,72.032761
"2017-03-01",78.910004,80.029999,78.879997,79.370003,3204500,73.119835
"2017-03-02",79.279999,79.349998,78.160004,78.330002,2550400,72.161736
"2017-03-03",78.5,79.029999,78.18,78.339996,1737700,72.170937
"2017-03-06",78.160004,78.889999,78.010002,78.720001,1848200,72.521011
"2017-03-07",78.610001,78.809998,77.389999,77.480003,2679200,71.378662
"2017-03-08",77.610001,78.309998,77.129997,77.25,2817600,71.166779
"2017-03-09",77.019997,77.400002,76.279999,76.839996,2684500,70.789063
"2017-03-10",77.18,78.980003,76.589996,78.860001,5038100,72.649994
"2017-03-13",78.910004,79.489998,78.709999,79.010002,2178700,72.788185
"2017-03-14",78.5,78.769997,78.160004,78.510002,2343400,72.32756
"2017-03-15",78.940002,80.279999,78.940002,80.150002,2411800,73.838409
"2017-03-16",80.059998,80.099998,79.419998,79.690002,2474600,73.41465
"2017-03-17",79.860001,80.089996,79.629997,79.940002,2799600,73.644951
"2017-03-20",79.879997,79.989998,79.099998,79.410004,2285400,73.156685
"2017-03-21",79.489998,79.779999,78.260002,78.599998,4631300,72.410469
"2017-03-22",78.300003,78.940002,77.839996,78.830002,3026800,72.622368
"2017-03-23",78.57,79.190002,78.43,78.480003,2211800,72.299911
"2017-03-24",78.419998,78.669998,77.120003,77.269997,2359700,71.185204
"2017-03-27",76.970001,77.790001,76.660004,77.25,2089300,71.166779
"2017-03-28",77.410004,78.110001,77.080002,77.919998,2388500,71.784012
"2017-03-29",77.809998,78.5,77.540001,78.32,2282000,72.152519
"2017-03-30",78.379997,78.849998,77.940002,78.589996,3241500,72.401253
"2017-03-31",78.489998,79.43,78.410004,79.220001,2744100,72.981644
"2017-04-03",79.089996,79.220001,78,78.290001,1711600,72.124886
"2017-04-04",78.5,78.550003,77.669998,78.43,1368100,72.253845
"2017-04-05",78.739998,79.480003,77.529999,77.57,2867200,71.461578
"2017-04-06",77.589996,77.650002,76.650002,76.879997,3322400,70.825912
"2017-04-07",76.959999,77.660004,76.529999,77.150002,2484300,71.074646
"2017-04-10",77.510002,78.650002,77.5,78.050003,2503900,71.903786
"2017-04-11",77.809998,77.970001,77.150002,77.879997,2042900,71.747162
"2017-04-12",78.129997,78.260002,77.260002,77.379997,2006100,71.286537
"2017-04-13",77.260002,77.690002,76.459999,76.669998,2606600,70.632454
"2017-04-17",76.660004,77.010002,76.57,77.010002,1548800,70.945686
"2017-04-18",76.650002,76.989998,75.639999,75.93,2326300,69.950722
"2017-04-19",75.940002,76.150002,75.139999,75.330002,2511300,69.397972
"2017-04-20",75.5,76.370003,75.330002,75.75,1682300,69.784912
"2017-04-21",75.599998,76.589996,75.599998,76.349998,2561100,70.337646
"2017-04-24",77.120003,77.589996,76.739998,77.510002,2483300,71.406311
"2017-04-25",77.599998,78.18,77.25,78.080002,2632800,71.931412
"2017-04-26",77.93,78.889999,77.660004,78.110001,2977500,71.959068
"2017-04-27",78.010002,78.129997,76.93,78.050003,3001200,71.903786
"2017-04-28",79.599998,80.940002,79.07,79.559998,5260800,73.294861
"2017-05-01",79.519997,80.349998,79.32,79.559998,2632700,73.294861
"2017-05-02",79.93,80.07,79.059998,79.260002,2202900,73.018494
"2017-05-03",78.910004,79.75,78.739998,79.589996,1946200,73.322502
"2017-05-04",79.300003,79.300003,78,78.239998,2163800,72.078812
"2017-05-05",78.330002,79.43,78.32,79.349998,1764000,73.10141
"2017-05-08",79.07,79.730003,78.790001,79.639999,1867800,73.368576
"2017-05-09",79.540001,80.110001,79.379997,79.599998,1455800,73.331726
"2017-05-10",79.769997,80.040001,79.459999,79.75,1690500,73.46991
"2017-05-11",79.900002,80.019997,79.209999,79.519997,1440400,73.258034
"2017-05-12",79.470001,79.980003,79.300003,79.790001,1439900,73.506767
"2017-05-15",80.290001,80.68,79.830002,80.120003,1725800,73.810776
"2017-05-16",79.440002,79.470001,78.220001,78.540001,2011800,72.99292
"2017-05-17",78.540001,78.779999,77.629997,77.669998,2208700,72.184372
"2017-05-18",77.379997,77.940002,76.809998,77.550003,2534400,72.072861
"2017-05-19",77.660004,78.529999,77.349998,78.25,2293200,72.723404
"2017-05-22",78.309998,78.790001,78.209999,78.550003,1386600,73.002228
"2017-05-23",78.75,78.790001,78.089996,78.139999,2977000,72.62117
"2017-05-24",78.110001,78.610001,77.910004,78.279999,1424900,72.751305
"2017-05-25",78.510002,78.879997,77.220001,77.419998,2765100,71.952042
"2017-05-26",77.629997,77.910004,77.150002,77.440002,2300400,71.970619
"2017-05-30",77.279999,77.68,76.82,77,1920200,71.561699
"2017-05-31",76.900002,77.230003,76,76.110001,3842300,70.73455
"2017-06-01",76.379997,76.709999,75.900002,76.620003,2503800,71.208534
"2017-06-02",76.169998,76.809998,75.849998,76.370003,2150900,70.976196
"2017-06-05",76.190002,77.230003,76.190002,76.860001,2251900,71.43158
"2017-06-06",76.690002,77.099998,76.32,77.040001,1707200,71.598862
"2017-06-07",76.639999,77.160004,76.349998,76.959999,2556000,71.524529
"2017-06-08",76.959999,77.940002,76.800003,77.400002,2434700,71.933441
"2017-06-09",77.360001,79.699997,77.300003,79.57,2832800,73.950188
"2017-06-12",79.57,80.480003,79.57,80.209999,2971200,74.544975
"2017-06-13",80.290001,80.730003,79.900002,80.629997,1843100,74.935318
"2017-06-14",80.589996,80.639999,78.75,78.779999,2810800,73.215973
"2017-06-15",78.610001,79.379997,78.529999,79.080002,2157300,73.494781
"2017-06-16",79.43,80.980003,79.209999,80.940002,4870900,75.223427
"2017-06-19",80.989998,81.519997,80.849998,81.239998,2757400,75.502235
"2017-06-20",80.300003,80.599998,78.910004,79.550003,2299700,73.931602
"2017-06-21",79.550003,79.769997,78.629997,78.889999,2073900,73.318214
"2017-06-22",79.019997,79.410004,78.629997,78.910004,1016100,73.3368
"2017-06-23",78.82,80.370003,78.800003,80.269997,2696600,74.600739
"2017-06-26",80.279999,80.650002,80.059998,80.239998,1512900,74.572861
"2017-06-27",80.389999,81.300003,80.239998,80.540001,1653900,74.851669
"2017-06-28",81,82.129997,80.989998,81.790001,2317500,76.01339
"2017-06-29",82.099998,82.82,81.790001,81.870003,2514000,76.087746
"2017-06-30",82.32,83.110001,81.919998,82.690002,2458700,76.849823
"2017-07-03",82.970001,83.870003,82.919998,83.339996,1076900,77.453918
"2017-07-05",83.25,83.25,82.150002,82.330002,1974200,76.515251
"2017-07-06",82.400002,82.599998,81.690002,81.889999,1590800,76.106339
"2017-07-07",81.919998,82.82,81.550003,82.599998,1710800,76.766167
"2017-07-10",82.480003,82.870003,82.330002,82.459999,1498700,76.636078
"2017-07-11",82.279999,82.75,81.910004,82.360001,1365400,76.543121
"2017-07-12",82.830002,83.099998,81.910004,82.239998,1606000,76.431602
"2017-07-13",81.940002,82.25,81.110001,81.720001,2318400,75.948326
"2017-07-14",81.860001,82.349998,81.650002,82.199997,1435800,76.394432
"2017-07-17",81.919998,82.220001,81.639999,81.809998,1843700,76.031967
"2017-07-18",82.089996,82.129997,81.510002,81.959999,1339100,76.171379
"2017-07-19",81.949997,82.940002,81.860001,82.919998,1666200,77.063583
"2017-07-20",82.970001,83.120003,81.989998,82.360001,1167700,76.543121
"2017-07-21",82.309998,83.330002,81.980003,82.849998,2190600,76.99852
"2017-07-24",82.690002,83.019997,82.519997,82.650002,1417900,76.812653
"2017-07-25",83.209999,84.68,83.209999,84.449997,2335600,78.485512
"2017-07-26",84.690002,84.720001,83.620003,83.699997,1753700,77.78849
"2017-07-27",83.529999,84.93,83.339996,84.510002,2188400,78.541283
"2017-07-28",84.239998,84.650002,83.489998,83.650002,2169400,77.742012
"2017-07-31",83.879997,84.389999,83.75,83.75,3641500,77.834953
"2017-08-01",84.040001,85.809998,84,85.629997,2696700,79.582176
"2017-08-02",85.449997,87.300003,85.379997,86.669998,2952400,80.548721
"2017-08-03",86.769997,87.120003,85.589996,85.650002,2430100,79.600761
"2017-08-04",85.690002,86.190002,85.580002,85.599998,2087500,79.554298
"2017-08-07",85.529999,85.589996,84.879997,85.07,2187200,79.061737
"2017-08-08",84.839996,85.309998,84.529999,85.019997,1848000,79.015251
"2017-08-09",85,85.559998,84.32,84.489998,2297100,78.522697
"2017-08-10",84.419998,84.75,83.480003,83.639999,1850500,77.732719
"2017-08-11",83.089996,83.800003,82.959999,83.440002,1858200,77.546852
"2017-08-14",83.599998,84.300003,83.440002,83.879997,1758700,77.95578
"2017-08-15",83.75,84.080002,83.239998,83.68,1907600,77.769897
"2017-08-16",83.309998,83.480003,82.760002,83.029999,2138400,77.816765
"2017-08-17",82.669998,83.010002,80.889999,80.889999,2359100,75.811134
"2017-08-18",80.800003,82.169998,80.730003,81.559998,2288900,76.439064
"2017-08-21",81.410004,82.040001,81.139999,81.900002,1686900,76.757706
"2017-08-22",82.120003,82.599998,81.989998,82.230003,1709100,77.067001
"2017-08-23",81.970001,82.650002,81.879997,82.360001,1159800,77.188828
"2017-08-24",82.059998,84.410004,82.059998,83.870003,2463200,78.604027
"2017-08-25",84.300003,84.839996,83.370003,83.419998,1778600,78.182289
"2017-08-28",84.110001,84.599998,83.519997,83.650002,2285600,78.397842
"2017-08-29",83.5,83.989998,83.25,83.5,1696800,78.257248
"2017-08-30",83.5,83.739998,82.949997,83.599998,1853600,78.350975
"2017-08-31",83.970001,83.980003,83.120003,83.809998,2446000,78.547783
"2017-09-01",83.870003,84.610001,83.190002,84.43,2048800,79.128868
"2017-09-05",84.32,84.400002,82.660004,83.239998,2491400,78.013573
"2017-09-06",83.639999,83.949997,83.18,83.360001,1885900,78.126038
"2017-09-07",83.480003,84.199997,83.110001,84.040001,1853200,78.763344
"2017-09-08",84.029999,85.110001,83.959999,84.699997,1936700,79.381905
"2017-09-11",84.900002,85.419998,84.43,85.190002,1508900,79.841148
"2017-09-12",85.199997,85.839996,85.080002,85.730003,1567300,80.347244
"2017-09-13",85.889999,86.459999,85.519997,86.349998,1748100,80.928299
"2017-09-14",86.18,86.760002,85.949997,86.239998,2002600,80.825211
"2017-09-15",86.300003,87.82,86.290001,87.669998,4363600,82.165428
"2017-09-18",87.610001,88.349998,87.5,88.309998,1815900,82.765236
"2017-09-19",88.370003,89.309998,88.019997,89.089996,1928600,83.496262
"2017-09-20",89.029999,89.510002,88.769997,89.07,2279000,83.477524
"2017-09-21",88.900002,89.709999,88.800003,89.139999,2035700,83.543121
"2017-09-22",89.139999,90.099998,89.019997,89.889999,2036600,84.246048
"2017-09-25",89.970001,91.5,89.849998,91.010002,2039700,85.295723
"2017-09-26",91.150002,91.68,90.910004,91.349998,1986500,85.614372
"2017-09-27",91.389999,92.080002,90.580002,91.800003,2468200,86.036125
"2017-09-28",91.980003,92.190002,91.290001,91.790001,2197400,86.026733
"2017-09-29",91.660004,92.080002,91.349998,91.610001,1947300,85.858055
"2017-10-02",91.360001,92.669998,91.209999,92.379997,1929500,86.579704
"2017-10-03",93.800003,94.690002,93.25,93.629997,2606100,87.751205
"2017-10-04",93.389999,93.709999,92.760002,93.43,2214300,87.563766
"2017-10-05",93.529999,94.120003,93.099998,93.330002,2046000,87.470047
"2017-10-06",92.769997,93.330002,92.410004,92.82,1769400,86.992065
"2017-10-09",93.449997,93.760002,93.040001,93.32,1238700,87.46067
"2017-10-10",93.660004,94,93.32,93.470001,1109900,87.601265
"2017-10-11",93.470001,93.949997,92.919998,93.68,1644300,87.79808
"2017-10-12",93.449997,94.459999,93.330002,94.339996,1692800,88.416634
"2017-10-13",94.690002,95,94.220001,94.43,1608600,88.500977
"2017-10-16",93.5,93.790001,90.699997,90.870003,3563000,85.16452
"2017-10-17",90.690002,91.099998,90.400002,90.629997,2398400,84.939568
"2017-10-18",90.739998,90.879997,89.900002,90.239998,1942200,84.574059
"2017-10-19",89.709999,90.580002,89.260002,90.389999,1899800,84.714645
"2017-10-20",90.790001,91.029999,90.389999,90.800003,2109800,85.098907
"2017-10-23",90.889999,91.760002,90.699997,91.239998,2036000,85.511276
"2017-10-24",91.279999,91.889999,90.669998,91.830002,1425700,86.064232
"2017-10-25",91.82,92.349998,91.230003,91.709999,2187400,85.951759
"2017-10-26",91.510002,92,90.800003,91.18,1683300,85.45504
"2017-10-27",91.050003,92.080002,90.199997,91.989998,2082900,86.214188
"2017-10-30",91.580002,92.32,90.989998,91.019997,1922900,85.305084
"2017-10-31",90.940002,91.440002,90.290001,91.080002,1442200,85.36132
"2017-11-01",91.029999,92.650002,90.919998,92.300003,2152200,86.50473
"2017-11-02",92.209999,93.599998,91.910004,93.459999,1822800,87.591896
"2017-11-03",93.330002,94.419998,93.059998,93.580002,1868100,87.704361
"2017-11-06",93.589996,94.949997,93.290001,94.43,1927100,88.500977
"2017-11-07",94.669998,94.870003,93.949997,94.57,1370900,88.632195
"2017-11-08",94.519997,94.669998,94.019997,94.550003,2035400,88.613464
"2017-11-09",93.610001,94.629997,93.610001,94.419998,1532600,88.491615
"2017-11-10",94.309998,94.510002,93.32,93.660004,1347800,87.779343
"2017-11-13",93.660004,94.209999,93.199997,93.32,1264000,87.46067
"2017-11-14",92.589996,93.389999,92.389999,92.830002,1774800,87.00145
"2017-11-15",92.199997,93.059998,91.449997,92.57,1766000,86.757767
"2017-11-16",92,92.739998,91.540001,92.459999,2197900,87.314934
"2017-11-17",92.239998,93.190002,91.970001,92.650002,1340700,87.494362
"2017-11-20",92.489998,92.980003,92.150002,92.620003,919600,87.466042
"2017-11-21",92.93,94.040001,92.860001,93.620003,1509100,88.4104
"2017-11-22",93.669998,93.959999,92.699997,93.290001,1414100,88.098755
"2017-11-24",93.330002,93.860001,93.290001,93.639999,605700,88.429283
"2017-11-27",93.540001,93.639999,92.550003,92.809998,2066200,87.645462
"2017-11-28",93.459999,94.220001,92.839996,94.050003,1584200,88.816475
"2017-11-29",94.050003,95.040001,94.050003,94.910004,2004100,89.628609
"2017-11-30",95,97.690002,94.919998,97.559998,3332600,92.131142
"2017-12-01",97.980003,98.160004,95.349998,97.57,2329600,92.140579
"2017-12-04",96.989998,99.349998,96.989998,97.529999,1953800,92.102814
"2017-12-05",97.75,99.349998,97.540001,98.269997,1820200,92.801636
"2017-12-06",98.120003,98.620003,97.290001,97.589996,1612400,92.159462
"2017-12-07",97.5,98.290001,97.32,97.860001,1485700,92.414444
"2017-12-08",98.519997,99.870003,98.199997,99.550003,2360000,94.010414
"2017-12-11",99.370003,100.25,99.370003,99.720001,1299500,94.170952
"2017-12-12",99.879997,100.129997,99,99.07,1670400,93.557121
"2017-12-13",99.330002,100.389999,98.989998,99.989998,1912700,94.425919
"2017-12-14",99.849998,100.459999,99.550003,99.550003,1455900,94.010414
"2017-12-15",100,100.410004,99.580002,99.919998,2957300,94.359833
"2017-12-18",99.919998,100.419998,99.669998,99.980003,1833000,94.416489
"2017-12-19",100.040001,100.139999,99.07,99.139999,1552300,93.623222
"2017-12-20",99.650002,100.980003,99.220001,100.720001,2223100,95.115303
"2017-12-21",100.669998,100.839996,99.910004,100.080002,2359900,94.510925
"2017-12-22",100.650002,101.279999,100.309998,100.889999,1092600,95.275841
"2017-12-26",101.139999,101.809998,100.860001,101.639999,900400,95.984108
"2017-12-27",101.809998,102.43,101.269997,102.059998,1226000,96.38073
"2017-12-28",102.099998,102.160004,101.419998,101.959999,1258300,96.286301
"2017-12-29",102.25,102.290001,101.150002,101.150002,1267600,95.521378
"2018-01-02",101.660004,101.830002,101.07,101.75,1222300,96.08799
"2018-01-03",101.449997,102.800003,101.410004,102.43,1351700,96.730148
"2018-01-04",102.400002,102.720001,101.82,102.150002,1110600,96.465729
"2018-01-05",102.199997,102.349998,101.639999,102.160004,1752500,96.475174
"2018-01-08",102.5,102.5,101.459999,102.059998,1236500,96.38073
"2018-01-09",101.900002,102.25,101.370003,101.720001,1537000,96.059654
"2018-01-10",101.919998,102.410004,101.300003,102.080002,977500,96.39962
"2018-01-11",102.620003,102.620003,101.510002,102.370003,1358600,96.673492
"2018-01-12",102.540001,105.089996,102.5,104.970001,1849300,99.128815
"2018-01-16",104.540001,104.889999,103.169998,103.5,2601200,97.740608
"2018-01-17",103.949997,106.910004,103.830002,106.160004,2333400,100.252586
"2018-01-18",106.43,106.43,104.550003,105.290001,1514000,99.431
"2018-01-19",105.529999,105.650002,104.82,105.629997,1657500,99.752083
"2018-01-22",105.589996,106.82,105.389999,106.660004,1348000,100.724762
"2018-01-23",106.900002,107.339996,106.559998,106.900002,1436500,100.951408
"2018-01-24",107.220001,107.470001,103.800003,104.629997,1945300,98.807724
"2018-01-25",105.010002,105.330002,103.970001,104.169998,1864000,98.373329
"2018-01-26",104.620003,106.919998,104.519997,106.589996,2645100,100.658653
"2018-01-29",106.120003,106.440002,103.949997,104.25,2563500,98.448868
"2018-01-30",103.050003,103.690002,101.889999,102.279999,2049800,96.588493
"2018-01-31",102.599998,102.949997,101.639999,102.400002,3388700,96.701828
"2018-02-01",102.330002,102.989998,99.669998,100.860001,3243600,95.247513
"2018-02-02",101.099998,101.099998,96.080002,97.010002,4492300,91.611748
"2018-02-05",95.82,99.57,93.550003,95.209999,4252500,89.911919
"2018-02-06",92.879997,97,92.699997,96.879997,2894200,91.488976
"2018-02-07",96.82,98.089996,95.589996,95.610001,2199700,90.289658
"2018-02-08",95.489998,95.519997,92.410004,92.440002,2621100,87.296066
"2018-02-09",93.120003,94.129997,89.139999,92.599998,2679300,87.447159
"2018-02-12",93.459999,94.769997,92.610001,93.589996,1809000,88.382057
"2018-02-13",93.239998,94.290001,92.959999,93.760002,1441200,88.542603
"2018-02-14",93.389999,93.809998,91.32,93.330002,4091300,88.136528
